draft_group_id,contest_type_id,games_count,series_id,sport,starts_at
137937,70,6,0,NBA,2025-11-29 00:30:00+00:00
138007,188,6,0,NBA,2025-11-29 00:30:00+00:00
138008,73,6,0,NBA,2025-11-29 00:30:00+00:00
138009,343,6,0,NBA,2025-11-29 00:30:00+00:00
138010,81,1,0,NBA,2025-11-29 00:30:00+00:00
138011,81,1,0,NBA,2025-11-29 02:30:00+00:00
138012,70,5,0,NBA,2025-11-29 02:30:00+00:00
138013,73,5,0,NBA,2025-11-29 02:30:00+00:00
138014,188,5,0,NBA,2025-11-29 02:30:00+00:00
138015,81,1,0,NBA,2025-11-29 03:00:00+00:00
138016,193,1,0,NBA,2025-11-29 03:00:00+00:00
138017,112,1,0,NBA,2025-11-29 04:00:00+00:00
